ID,protocol id,series_ref,quarter,expenditures,groups,index,quarterly,annually,year
307,All households,HPIQ.SALL05,4,Household contents and services,group,1041,1.3,2.3,2020
308,All households,HPIQ.SALL05,1,Household contents and services,group,1029,-1.2,2.0,2021
309,All households,HPIQ.SALL05,2,Household contents and services,group,1039,1.0,3.5,2021
310,All households,HPIQ.SALL05,3,Household contents and services,group,1056,1.6,2.7,2021
311,All households,HPIQ.SALL05,4,Household contents and services,group,1081,2.4,3.8,2021
312,All households,HPIQ.SALL05,1,Household contents and services,group,1087,0.6,5.6,2022
313,All households,HPIQ.SALL05,2,Household contents and services,group,1113,2.4,7.1,2022
314,All households,HPIQ.SALL05,3,Household contents and services,group,1132,1.7,7.2,2022
315,All households,HPIQ.SALL051,1,"Furniture, furnishings and floor coverings",subgroup,1005,-5.8,-3.8,2019
316,All households,HPIQ.SALL051,2,"Furniture, furnishings and floor coverings",subgroup,1041,3.6,1.2,2019
317,All households,HPIQ.SALL051,3,"Furniture, furnishings and floor coverings",subgroup,1044,0.3,0.1,2019
318,All households,HPIQ.SALL051,4,"Furniture, furnishings and floor coverings",subgroup,1045,0.1,-2.1,2019
319,All households,HPIQ.SALL051,1,"Furniture, furnishings and floor coverings",subgroup,1021,-2.3,1.6,2020
320,All households,HPIQ.SALL051,2,"Furniture, furnishings and floor coverings",subgroup,1021,0.0,-1.9,2020
321,All households,HPIQ.SALL051,3,"Furniture, furnishings and floor coverings",subgroup,1027,0.6,-1.6,2020
322,All households,HPIQ.SALL051,4,"Furniture, furnishings and floor coverings",subgroup,1090,6.1,4.3,2020
323,All households,HPIQ.SALL051,1,"Furniture, furnishings and floor coverings",subgroup,1048,-3.9,2.6,2021
324,All households,HPIQ.SALL051,2,"Furniture, furnishings and floor coverings",subgroup,1063,1.4,4.1,2021
325,All households,HPIQ.SALL051,3,"Furniture, furnishings and floor coverings",subgroup,1077,1.3,4.9,2021
326,All households,HPIQ.SALL051,4,"Furniture, furnishings and floor coverings",subgroup,1165,8.2,6.9,2021
327,All households,HPIQ.SALL051,1,"Furniture, furnishings and floor coverings",subgroup,1135,-2.6,8.3,2022
328,All households,HPIQ.SALL051,2,"Furniture, furnishings and floor coverings",subgroup,1159,2.1,9.0,2022
329,All households,HPIQ.SALL051,3,"Furniture, furnishings and floor coverings",subgroup,1183,2.1,9.8,2022
330,All households,HPIQ.SALL052,1,Household textiles,subgroup,964,-3.8,-5.7,2019
331,All households,HPIQ.SALL052,2,Household textiles,subgroup,1016,5.4,1.4,2019
332,All households,HPIQ.SALL052,3,Household textiles,subgroup,1032,1.6,0.1,2019
333,All households,HPIQ.SALL052,4,Household textiles,subgroup,1023,-0.9,2.1,2019
334,All households,HPIQ.SALL052,1,Household textiles,subgroup,1024,0.1,6.2,2020
335,All households,HPIQ.SALL052,2,Household textiles,subgroup,998,-2.5,-1.8,2020
336,All households,HPIQ.SALL052,3,Household textiles,subgroup,1060,6.2,2.7,2020
337,All households,HPIQ.SALL052,4,Household textiles,subgroup,1062,0.2,3.8,2020
338,All households,HPIQ.SALL052,1,Household textiles,subgroup,1009,-5.0,-1.5,2021
339,All households,HPIQ.SALL052,2,Household textiles,subgroup,1047,3.8,4.9,2021
340,All households,HPIQ.SALL052,3,Household textiles,subgroup,1083,3.4,2.2,2021
341,All households,HPIQ.SALL052,4,Household textiles,subgroup,1057,-2.4,-0.5,2021
342,All households,HPIQ.SALL052,1,Household textiles,subgroup,1047,-0.9,3.8,2022
343,All households,HPIQ.SALL052,2,Household textiles,subgroup,1104,5.4,5.4,2022
344,All households,HPIQ.SALL052,3,Household textiles,subgroup,1069,-3.2,-1.3,2022
345,All households,HPIQ.SALL053,1,Household appliances,subgroup,999,2.7,1.8,2019
346,All households,HPIQ.SALL053,2,Household appliances,subgroup,1029,3.0,3.8,2019
347,All households,HPIQ.SALL053,3,Household appliances,subgroup,1020,-0.9,3.0,2019
348,All households,HPIQ.SALL053,4,Household appliances,subgroup,1024,0.4,5.2,2019
349,All households,HPIQ.SALL053,1,Household appliances,subgroup,1000,-2.3,0.1,2020
350,All households,HPIQ.SALL053,2,Household appliances,subgroup,976,-2.4,-5.2,2020
351,All households,HPIQ.SALL053,3,Household appliances,subgroup,1034,5.9,1.4,2020
352,All households,HPIQ.SALL053,4,Household appliances,subgroup,1032,-0.2,0.8,2020
353,All households,HPIQ.SALL053,1,Household appliances,subgroup,1040,0.8,4.0,2021
354,All households,HPIQ.SALL053,2,Household appliances,subgroup,1033,-0.7,5.8,2021
355,All households,HPIQ.SALL053,3,Household appliances,subgroup,1061,2.7,2.6,2021
356,All households,HPIQ.SALL053,4,Household appliances,subgroup,1047,-1.3,1.5,2021
357,All households,HPIQ.SALL053,1,Household appliances,subgroup,1071,2.3,3.0,2022
358,All households,HPIQ.SALL053,2,Household appliances,subgroup,1086,1.4,5.1,2022
359,All households,HPIQ.SALL053,3,Household appliances,subgroup,1091,0.5,2.8,2022
360,All households,HPIQ.SALL054,1,"Glassware, tableware and household utensils",subgroup,967,3.1,0.6,2019
361,All households,HPIQ.SALL054,2,"Glassware, tableware and household utensils",subgroup,984,1.8,-0.5,2019
362,All households,HPIQ.SALL054,3,"Glassware, tableware and household utensils",subgroup,985,0.1,-1.8,2019
363,All households,HPIQ.SALL054,4,"Glassware, tableware and household utensils",subgroup,982,-0.3,4.7,2019
364,All households,HPIQ.SALL054,1,"Glassware, tableware and household utensils",subgroup,996,1.4,3.0,2020
365,All households,HPIQ.SALL054,2,"Glassware, tableware and household utensils",subgroup,1003,0.7,1.9,2020
366,All households,HPIQ.SALL054,3,"Glassware, tableware and household utensils",subgroup,1037,3.4,5.3,2020
367,All households,HPIQ.SALL054,4,"Glassware, tableware and household utensils",subgroup,1037,0.0,5.6,2020
368,All households,HPIQ.SALL054,1,"Glassware, tableware and household utensils",subgroup,1015,-2.1,1.9,2021
369,All households,HPIQ.SALL054,2,"Glassware, tableware and household utensils",subgroup,1010,-0.5,0.7,2021
370,All households,HPIQ.SALL054,3,"Glassware, tableware and household utensils",subgroup,1028,1.8,-0.9,2021
371,All households,HPIQ.SALL054,4,"Glassware, tableware and household utensils",subgroup,1014,-1.4,-2.2,2021
372,All households,HPIQ.SALL054,1,"Glassware, tableware and household utensils",subgroup,1010,-0.4,-0.5,2022
373,All households,HPIQ.SALL054,2,"Glassware, tableware and household utensils",subgroup,1045,3.5,3.5,2022
374,All households,HPIQ.SALL054,3,"Glassware, tableware and household utensils",subgroup,1077,3.1,4.8,2022
375,All households,HPIQ.SALL055,1,Tools and equipment for house and garden,subgroup,988,2.2,-0.9,2019
376,All households,HPIQ.SALL055,2,Tools and equipment for house and garden,subgroup,984,-0.4,-0.5,2019
377,All households,HPIQ.SALL055,3,Tools and equipment for house and garden,subgroup,987,0.3,0.9,2019
378,All households,HPIQ.SALL055,4,Tools and equipment for house and garden,subgroup,988,0.1,2.2,2019
379,All households,HPIQ.SALL055,1,Tools and equipment for house and garden,subgroup,977,-1.1,-1.1,2020
380,All households,HPIQ.SALL055,2,Tools and equipment for house and garden,subgroup,974,-0.3,-1.0,2020
381,All households,HPIQ.SALL055,3,Tools and equipment for house and garden,subgroup,986,1.2,-0.1,2020
382,All households,HPIQ.SALL055,4,Tools and equipment for house and garden,subgroup,989,0.3,0.1,2020
383,All households,HPIQ.SALL055,1,Tools and equipment for house and garden,subgroup,992,0.3,1.5,2021
384,All households,HPIQ.SALL055,2,Tools and equipment for house and garden,subgroup,994,0.2,2.1,2021
385,All households,HPIQ.SALL055,3,Tools and equipment for house and garden,subgroup,1000,0.6,1.4,2021
386,All households,HPIQ.SALL055,4,Tools and equipment for house and garden,subgroup,1035,3.5,4.7,2021
387,All households,HPIQ.SALL055,1,Tools and equipment for house and garden,subgroup,1050,1.4,5.8,2022
388,All households,HPIQ.SALL055,2,Tools and equipment for house and garden,subgroup,1089,3.7,9.6,2022
389,All households,HPIQ.SALL055,3,Tools and equipment for house and garden,subgroup,1111,2.0,11.1,2022
390,All households,HPIQ.SALL056,1,Other household supplies and services,subgroup,986,-0.8,0.9,2019
391,All households,HPIQ.SALL056,2,Other household supplies and services,subgroup,1005,1.9,2.2,2019
392,All households,HPIQ.SALL056,3,Other household supplies and services,subgroup,999,-0.6,-0.3,2019
393,All households,HPIQ.SALL056,4,Other household supplies and services,subgroup,1002,0.3,0.8,2019
394,All households,HPIQ.SALL056,1,Other household supplies and services,subgroup,1012,1.0,2.6,2020
395,All households,HPIQ.SALL056,2,Other household supplies and services,subgroup,1022,1.0,1.7,2020
396,All households,HPIQ.SALL056,3,Other household supplies and services,subgroup,1019,-0.3,2.0,2020
397,All households,HPIQ.SALL056,4,Other household supplies and services,subgroup,1010,-0.9,0.8,2020
398,All households,HPIQ.SALL056,1,Other household supplies and services,subgroup,1017,0.7,0.5,2021
399,All households,HPIQ.SALL056,2,Other household supplies and services,subgroup,1039,2.2,1.7,2021
400,All households,HPIQ.SALL056,3,Other household supplies and services,subgroup,1045,0.6,2.6,2021
401,All households,HPIQ.SALL056,4,Other household supplies and services,subgroup,1068,2.2,5.7,2021
402,All households,HPIQ.SALL056,1,Other household supplies and services,subgroup,1096,2.6,7.8,2022
403,All households,HPIQ.SALL056,2,Other household supplies and services,subgroup,1114,1.6,7.2,2022
404,All households,HPIQ.SALL056,3,Other household supplies and services,subgroup,1159,4.0,10.9,2022
405,All households,HPIQ.SALL06,1,Health,group,1047,-0.4,0.2,2019
406,All households,HPIQ.SALL06,2,Health,group,1053,0.6,1.2,2019
407,All households,HPIQ.SALL06,3,Health,group,1055,0.2,0.8,2019
408,All households,HPIQ.SALL06,4,Health,group,1062,0.7,1.0,2019
409,All households,HPIQ.SALL06,1,Health,group,1065,0.3,1.7,2020
410,All households,HPIQ.SALL06,2,Health,group,1070,0.5,1.6,2020
411,All households,HPIQ.SALL06,3,Health,group,1076,0.6,2.0,2020
412,All households,HPIQ.SALL06,4,Health,group,1079,0.3,1.6,2020
413,All households,HPIQ.SALL06,1,Health,group,1087,0.7,2.1,2021
414,All households,HPIQ.SALL06,2,Health,group,1094,0.6,2.2,2021
415,All households,HPIQ.SALL06,3,Health,group,1098,0.4,2.0,2021
416,All households,HPIQ.SALL06,4,Health,group,1105,0.6,2.4,2021
417,All households,HPIQ.SALL06,1,Health,group,1116,1.0,2.7,2022
418,All households,HPIQ.SALL06,2,Health,group,1131,1.3,3.4,2022
419,All households,HPIQ.SALL06,3,Health,group,1146,1.3,4.4,2022
420,All households,HPIQ.SALL061,1,"Medical products, appliances and equipment",subgroup,989,-0.8,-1.7,2019
421,All households,HPIQ.SALL061,2,"Medical products, appliances and equipment",subgroup,1001,1.2,0.8,2019
422,All households,HPIQ.SALL061,3,"Medical products, appliances and equipment",subgroup,994,-0.7,-0.2,2019
423,All households,HPIQ.SALL061,4,"Medical products, appliances and equipment",subgroup,1001,0.7,0.4,2019
424,All households,HPIQ.SALL061,1,"Medical products, appliances and equipment",subgroup,1006,0.5,1.7,2020
425,All households,HPIQ.SALL061,2,"Medical products, appliances and equipment",subgroup,1012,0.6,1.1,2020
426,All households,HPIQ.SALL061,3,"Medical products, appliances and equipment",subgroup,1003,-0.9,0.9,2020
427,All households,HPIQ.SALL061,4,"Medical products, appliances and equipment",subgroup,997,-0.6,-0.4,2020
428,All households,HPIQ.SALL061,1,"Medical products, appliances and equipment",subgroup,1005,0.8,-0.1,2021
429,All households,HPIQ.SALL061,2,"Medical products, appliances and equipment",subgroup,997,-0.8,-1.5,2021
430,All households,HPIQ.SALL061,3,"Medical products, appliances and equipment",subgroup,990,-0.7,-1.3,2021
431,All households,HPIQ.SALL061,4,"Medical products, appliances and equipment",subgroup,985,-0.5,-1.2,2021
432,All households,HPIQ.SALL061,1,"Medical products, appliances and equipment",subgroup,1004,1.9,-0.1,2022
433,All households,HPIQ.SALL061,2,"Medical products, appliances and equipment",subgroup,1006,0.2,0.9,2022
434,All households,HPIQ.SALL061,3,"Medical products, appliances and equipment",subgroup,1022,1.6,3.2,2022
435,All households,HPIQ.SALL062,1,Out-patient services,subgroup,1071,-0.3,1.1,2019
436,All households,HPIQ.SALL062,2,Out-patient services,subgroup,1074,0.3,1.1,2019
437,All households,HPIQ.SALL062,3,Out-patient services,subgroup,1082,0.7,1.3,2019
438,All households,HPIQ.SALL062,4,Out-patient services,subgroup,1088,0.6,1.3,2019
439,All households,HPIQ.SALL062,1,Out-patient services,subgroup,1089,0.1,1.7,2020
440,All households,HPIQ.SALL062,2,Out-patient services,subgroup,1095,0.6,2.0,2020
441,All households,HPIQ.SALL062,3,Out-patient services,subgroup,1108,1.2,2.4,2020
442,All households,HPIQ.SALL062,4,Out-patient services,subgroup,1116,0.7,2.6,2020
443,All households,HPIQ.SALL062,1,Out-patient services,subgroup,1124,0.7,3.2,2021
444,All households,HPIQ.SALL062,2,Out-patient services,subgroup,1141,1.5,4.2,2021
445,All households,HPIQ.SALL062,3,Out-patient services,subgroup,1150,0.8,3.8,2021
446,All households,HPIQ.SALL062,4,Out-patient services,subgroup,1163,1.1,4.2,2021
447,All households,HPIQ.SALL062,1,Out-patient services,subgroup,1170,0.6,4.1,2022
448,All households,HPIQ.SALL062,2,Out-patient services,subgroup,1188,1.5,4.1,2022
449,All households,HPIQ.SALL062,3,Out-patient services,subgroup,1203,1.3,4.6,2022
450,All households,HPIQ.SALL063,1,Hospital services,subgroup,1149,0.0,4.0,2019
451,All households,HPIQ.SALL063,2,Hospital services,subgroup,1152,0.3,4.3,2019
452,All households,HPIQ.SALL063,3,Hospital services,subgroup,1167,1.3,2.8,2019
453,All households,HPIQ.SALL063,4,Hospital services,subgroup,1177,0.9,2.4,2019
454,All households,HPIQ.SALL063,1,Hospital services,subgroup,1177,0.0,2.4,2020
455,All households,HPIQ.SALL063,2,Hospital services,subgroup,1177,0.0,2.2,2020
456,All households,HPIQ.SALL063,3,Hospital services,subgroup,1197,1.7,2.6,2020
457,All households,HPIQ.SALL063,4,Hospital services,subgroup,1208,0.9,2.6,2020
458,All households,HPIQ.SALL063,1,Hospital services,subgroup,1209,0.1,2.7,2021
459,All households,HPIQ.SALL063,2,Hospital services,subgroup,1212,0.2,3.0,2021
460,All households,HPIQ.SALL063,3,Hospital services,subgroup,1238,2.1,3.4,2021
461,All households,HPIQ.SALL063,4,Hospital services,subgroup,1257,1.5,4.1,2021
462,All households,HPIQ.SALL063,1,Hospital services,subgroup,1257,0.0,4.0,2022
463,All households,HPIQ.SALL063,2,Hospital services,subgroup,1321,5.1,9.0,2022
464,All households,HPIQ.SALL063,3,Hospital services,subgroup,1343,1.7,8.5,2022
465,All households,HPIQ.SALL07,1,Transport,group,920,-3.8,-0.1,2019
466,All households,HPIQ.SALL07,2,Transport,group,930,1.1,0.9,2019
467,All households,HPIQ.SALL07,3,Transport,group,935,0.5,-1.4,2019
468,All households,HPIQ.SALL07,4,Transport,group,955,2.1,-0.1,2019
469,All households,HPIQ.SALL07,1,Transport,group,940,-1.6,2.2,2020
470,All households,HPIQ.SALL07,2,Transport,group,887,-5.6,-4.6,2020
471,All households,HPIQ.SALL07,3,Transport,group,898,1.2,-4.0,2020
472,All households,HPIQ.SALL07,4,Transport,group,918,2.2,-3.9,2020
473,All households,HPIQ.SALL07,1,Transport,group,956,4.1,1.7,2021
474,All households,HPIQ.SALL07,2,Transport,group,983,2.8,10.8,2021
475,All households,HPIQ.SALL07,3,Transport,group,1024,4.2,14.0,2021
476,All households,HPIQ.SALL07,4,Transport,group,1068,4.3,16.3,2021
477,All households,HPIQ.SALL07,1,Transport,group,1113,4.2,16.4,2022
478,All households,HPIQ.SALL07,2,Transport,group,1144,2.8,16.4,2022
479,All households,HPIQ.SALL07,3,Transport,group,1151,0.6,12.4,2022
480,All households,HPIQ.SALL071,1,Purchase of vehicles,subgroup,978,0.7,-2.3,2019
481,All households,HPIQ.SALL071,2,Purchase of vehicles,subgroup,954,-2.5,-2.4,2019
482,All households,HPIQ.SALL071,3,Purchase of vehicles,subgroup,953,-0.1,-2.3,2019
483,All households,HPIQ.SALL071,4,Purchase of vehicles,subgroup,945,-0.8,-2.7,2019
484,All households,HPIQ.SALL071,1,Purchase of vehicles,subgroup,957,1.3,-2.1,2020
485,All households,HPIQ.SALL071,2,Purchase of vehicles,subgroup,949,-0.8,-0.5,2020
486,All households,HPIQ.SALL071,3,Purchase of vehicles,subgroup,952,0.3,-0.1,2020
487,All households,HPIQ.SALL071,4,Purchase of vehicles,subgroup,984,3.4,4.1,2020
488,All households,HPIQ.SALL071,1,Purchase of vehicles,subgroup,1015,3.2,6.1,2021
489,All households,HPIQ.SALL071,2,Purchase of vehicles,subgroup,1037,2.2,9.3,2021
490,All households,HPIQ.SALL071,3,Purchase of vehicles,subgroup,1033,-0.4,8.5,2021
491,All households,HPIQ.SALL071,4,Purchase of vehicles,subgroup,1054,2.0,7.1,2021
492,All households,HPIQ.SALL071,1,Purchase of vehicles,subgroup,1081,2.6,6.5,2022
493,All households,HPIQ.SALL071,2,Purchase of vehicles,subgroup,1083,0.2,4.4,2022
494,All households,HPIQ.SALL071,3,Purchase of vehicles,subgroup,1078,-0.5,4.4,2022
495,All households,HPIQ.SALL072,1,Private transport supplies and services,subgroup,916,-4.7,1.1,2019
496,All households,HPIQ.SALL072,2,Private transport supplies and services,subgroup,955,4.3,2.9,2019
497,All households,HPIQ.SALL072,3,Private transport supplies and services,subgroup,957,0.2,-0.8,2019
498,All households,HPIQ.SALL072,4,Private transport supplies and services,subgroup,968,1.1,0.7,2019
499,All households,HPIQ.SALL072,1,Private transport supplies and services,subgroup,954,-1.4,4.1,2020
500,All households,HPIQ.SALL072,2,Private transport supplies and services,subgroup,873,-8.5,-8.6,2020
501,All households,HPIQ.SALL072,3,Private transport supplies and services,subgroup,885,1.4,-7.5,2020
502,All households,HPIQ.SALL072,4,Private transport supplies and services,subgroup,888,0.3,-8.3,2020
503,All households,HPIQ.SALL072,1,Private transport supplies and services,subgroup,933,5.1,-2.2,2021
504,All households,HPIQ.SALL072,2,Private transport supplies and services,subgroup,973,4.3,11.5,2021
505,All households,HPIQ.SALL072,3,Private transport supplies and services,subgroup,1022,5.0,15.5,2021
506,All households,HPIQ.SALL072,4,Private transport supplies and services,subgroup,1079,5.6,21.5,2021
507,All households,HPIQ.SALL072,1,Private transport supplies and services,subgroup,1150,6.6,23.3,2022
508,All households,HPIQ.SALL072,2,Private transport supplies and services,subgroup,1212,5.4,24.6,2022
509,All households,HPIQ.SALL072,3,Private transport supplies and services,subgroup,1180,-2.6,15.5,2022
510,All households,HPIQ.SALL07202,1,Petrol,class,956,-6.9,0.5,2019
511,All households,HPIQ.SALL07202,2,Petrol,class,1012,5.9,3.2,2019
512,All households,HPIQ.SALL07202,3,Petrol,class,1004,-0.8,-2.9,2019
513,All households,HPIQ.SALL07202,4,Petrol,class,1020,1.6,-0.7,2019
514,All households,HPIQ.SALL07202,1,Petrol,class,995,-2.5,4.1,2020
515,All households,HPIQ.SALL07202,2,Petrol,class,875,-12.1,-13.5,2020
516,All households,HPIQ.SALL07202,3,Petrol,class,891,1.8,-11.3,2020
517,All households,HPIQ.SALL07202,4,Petrol,class,895,0.4,-12.3,2020
518,All households,HPIQ.SALL07202,1,Petrol,class,960,7.3,-3.5,2021
519,All households,HPIQ.SALL07202,2,Petrol,class,1018,6.0,16.3,2021
520,All households,HPIQ.SALL07202,3,Petrol,class,1085,6.6,21.8,2021
521,All households,HPIQ.SALL07202,4,Petrol,class,1168,7.6,30.5,2021
522,All households,HPIQ.SALL07202,1,Petrol,class,1270,8.7,32.3,2022
523,All households,HPIQ.SALL07202,2,Petrol,class,1349,6.2,32.5,2022
524,All households,HPIQ.SALL07202,3,Petrol,class,1287,-4.6,18.6,2022
525,All households,HPIQ.SALL073,1,Passenger transport services,subgroup,907,-6.2,-1.2,2019
526,All households,HPIQ.SALL073,2,Passenger transport services,subgroup,875,-3.5,-1.0,2019
527,All households,HPIQ.SALL073,3,Passenger transport services,subgroup,898,2.6,-1.6,2019
528,All households,HPIQ.SALL073,4,Passenger transport services,subgroup,974,8.5,0.7,2019
529,All households,HPIQ.SALL073,1,Passenger transport services,subgroup,927,-4.8,2.2,2020
