protocol id,series_ref,quarter,expenditures,groups,index,quarterly,annually,year,ID
Beneficiary,HPIQ.SBEN041,4,Actual rentals for housing,subgroup,1150,1.1,3.8,2019,4038
Beneficiary,HPIQ.SBEN04101,1,Actual rentals for housing,class,1115,0.6,2.5,2019,4089
Beneficiary,HPIQ.SBEN04101,2,Actual rentals for housing,class,1128,1.2,2.9,2019,4090
Beneficiary,HPIQ.SBEN04101,3,Actual rentals for housing,class,1138,0.9,3.4,2019,4091
Beneficiary,HPIQ.SBEN04101,4,Actual rentals for housing,class,1150,1.1,3.8,2019,4092
Beneficiary,HPIQ.SBEN043,1,Property maintenance,subgroup,1132,0.2,1.8,2019,4143
Beneficiary,HPIQ.SBEN043,2,Property maintenance,subgroup,1140,0.7,2.2,2019,4144
Beneficiary,HPIQ.SBEN043,3,Property maintenance,subgroup,1151,1,2.5,2019,4145
Beneficiary,HPIQ.SBEN043,4,Property maintenance,subgroup,1157,0.5,2.4,2019,4146
Beneficiary,HPIQ.SBEN044,1,Property rates and related services,subgroup,1210,0,4.7,2019,4197
Beneficiary,HPIQ.SBEN044,2,Property rates and related services,subgroup,1210,0,4.7,2019,4198
Beneficiary,HPIQ.SBEN044,3,Property rates and related services,subgroup,1272,5.1,5.2,2019,4199
Beneficiary,HPIQ.SBEN044,4,Property rates and related services,subgroup,1273,0.1,5.2,2019,4200
Beneficiary,HPIQ.SBEN04403,1,Local authority rates and payments,class,1240,0,5.3,2019,4251
Beneficiary,HPIQ.SBEN04403,2,Local authority rates and payments,class,1240,0,5.3,2019,4252
Beneficiary,HPIQ.SBEN04403,3,Local authority rates and payments,class,1303,5.1,5.1,2019,4253
Beneficiary,HPIQ.SBEN04403,4,Local authority rates and payments,class,1303,0,5.1,2019,4254
Beneficiary,HPIQ.SBEN045,1,Household energy,subgroup,1076,1.3,2.7,2019,4305
Beneficiary,HPIQ.SBEN045,2,Household energy,subgroup,1081,0.5,1.5,2019,4306
Beneficiary,HPIQ.SBEN045,3,Household energy,subgroup,1080,-0.1,1.5,2019,4307
Beneficiary,HPIQ.SBEN045,4,Household energy,subgroup,1079,-0.1,1.6,2019,4308
Beneficiary,HPIQ.SBEN04501,1,Electricity,class,1074,1.3,2.7,2019,4359
Beneficiary,HPIQ.SBEN04501,2,Electricity,class,1078,0.4,1.3,2019,4360
Beneficiary,HPIQ.SBEN04501,3,Electricity,class,1076,-0.2,1.3,2019,4361
Beneficiary,HPIQ.SBEN04501,4,Electricity,class,1075,-0.1,1.4,2019,4362
Beneficiary,HPIQ.SBEN05,1,Household contents and services,group,984,-0.5,-0.1,2019,4413
Beneficiary,HPIQ.SBEN05,2,Household contents and services,group,1015,3.2,2.7,2019,4414
Beneficiary,HPIQ.SBEN05,3,Household contents and services,group,1012,-0.3,1.2,2019,4415
Beneficiary,HPIQ.SBEN05,4,Household contents and services,group,1004,-0.8,1.5,2019,4416
Beneficiary,HPIQ.SBEN051,1,"Furniture, furnishings and floor coverings",subgroup,998,-6.9,-5.1,2019,4467
Beneficiary,HPIQ.SBEN051,2,"Furniture, furnishings and floor coverings",subgroup,1047,4.9,3.4,2019,4468
Beneficiary,HPIQ.SBEN051,3,"Furniture, furnishings and floor coverings",subgroup,1050,0.3,-0.3,2019,4469
Beneficiary,HPIQ.SBEN051,4,"Furniture, furnishings and floor coverings",subgroup,1040,-1,-3,2019,4470
Beneficiary,HPIQ.SBEN052,1,Household textiles,subgroup,945,-6.6,-9.5,2019,4521
Beneficiary,HPIQ.SBEN052,2,Household textiles,subgroup,1039,9.9,3.2,2019,4522
Beneficiary,HPIQ.SBEN052,3,Household textiles,subgroup,1042,0.3,-1.8,2019,4523
Beneficiary,HPIQ.SBEN052,4,Household textiles,subgroup,976,-6.3,-3.6,2019,4524
Beneficiary,HPIQ.SBEN053,1,Household appliances,subgroup,991,5.3,4.9,2019,4575
Beneficiary,HPIQ.SBEN053,2,Household appliances,subgroup,1032,4.1,5,2019,4576
Beneficiary,HPIQ.SBEN053,3,Household appliances,subgroup,1042,1,7.6,2019,4577
Beneficiary,HPIQ.SBEN053,4,Household appliances,subgroup,1011,-3,7.4,2019,4578
Beneficiary,HPIQ.SBEN054,1,"Glassware, tableware and household utensils",subgroup,1005,3.1,-0.7,2019,4629
Beneficiary,HPIQ.SBEN054,2,"Glassware, tableware and household utensils",subgroup,1033,2.8,-1.1,2019,4630
Beneficiary,HPIQ.SBEN054,3,"Glassware, tableware and household utensils",subgroup,1034,0.1,-0.7,2019,4631
Beneficiary,HPIQ.SBEN054,4,"Glassware, tableware and household utensils",subgroup,1025,-0.9,5.1,2019,4632
Beneficiary,HPIQ.SBEN055,1,Tools and equipment for house and garden,subgroup,982,1.1,-1.5,2019,4683
Beneficiary,HPIQ.SBEN055,2,Tools and equipment for house and garden,subgroup,989,0.7,0.5,2019,4684
Beneficiary,HPIQ.SBEN055,3,Tools and equipment for house and garden,subgroup,988,-0.1,0.5,2019,4685
Beneficiary,HPIQ.SBEN055,4,Tools and equipment for house and garden,subgroup,987,-0.1,1.6,2019,4686
Beneficiary,HPIQ.SBEN056,1,Other household supplies and services,subgroup,961,-1.3,0.5,2019,4737
Beneficiary,HPIQ.SBEN056,2,Other household supplies and services,subgroup,979,1.9,2.2,2019,4738
Beneficiary,HPIQ.SBEN056,3,Other household supplies and services,subgroup,963,-1.6,-1.6,2019,4739
Beneficiary,HPIQ.SBEN056,4,Other household supplies and services,subgroup,974,1.1,0,2019,4740
Beneficiary,HPIQ.SBEN06,1,Health,group,1030,-1.2,-0.4,2019,4791
Beneficiary,HPIQ.SBEN06,2,Health,group,1036,0.6,0.5,2019,4792
Beneficiary,HPIQ.SBEN06,3,Health,group,1039,0.3,0.2,2019,4793
Beneficiary,HPIQ.SBEN06,4,Health,group,1046,0.7,0.4,2019,4794
Beneficiary,HPIQ.SBEN061,1,"Medical products, appliances and equipment",subgroup,975,-1.1,-2.5,2019,4845
Beneficiary,HPIQ.SBEN061,2,"Medical products, appliances and equipment",subgroup,994,1.9,0.6,2019,4846
Beneficiary,HPIQ.SBEN061,3,"Medical products, appliances and equipment",subgroup,986,-0.8,-0.3,2019,4847
Beneficiary,HPIQ.SBEN061,4,"Medical products, appliances and equipment",subgroup,989,0.3,0.3,2019,4848
Beneficiary,HPIQ.SBEN062,1,Out-patient services,subgroup,1054,-1.1,0.7,2019,4899
Beneficiary,HPIQ.SBEN062,2,Out-patient services,subgroup,1054,0,0.4,2019,4900
Beneficiary,HPIQ.SBEN062,3,Out-patient services,subgroup,1063,0.9,0.6,2019,4901
Beneficiary,HPIQ.SBEN062,4,Out-patient services,subgroup,1071,0.8,0.5,2019,4902
Beneficiary,HPIQ.SBEN063,1,Hospital services,subgroup,1157,0,4.4,2019,4953
Beneficiary,HPIQ.SBEN063,2,Hospital services,subgroup,1160,0.3,4.7,2019,4954
Beneficiary,HPIQ.SBEN063,3,Hospital services,subgroup,1187,2.3,3.8,2019,4955
Beneficiary,HPIQ.SBEN063,4,Hospital services,subgroup,1200,1.1,3.7,2019,4956
Beneficiary,HPIQ.SBEN07,1,Transport,group,905,-3.5,-0.7,2019,5007
Beneficiary,HPIQ.SBEN07,2,Transport,group,924,2.1,1.4,2019,5008
Beneficiary,HPIQ.SBEN07,3,Transport,group,931,0.8,-1.1,2019,5009
Beneficiary,HPIQ.SBEN07,4,Transport,group,946,1.6,0.9,2019,5010
Beneficiary,HPIQ.SBEN071,1,Purchase of vehicles,subgroup,1008,1.4,-2.5,2019,5061
Beneficiary,HPIQ.SBEN071,2,Purchase of vehicles,subgroup,974,-3.4,-2.9,2019,5062
Beneficiary,HPIQ.SBEN071,3,Purchase of vehicles,subgroup,980,0.6,-2,2019,5063
Beneficiary,HPIQ.SBEN071,4,Purchase of vehicles,subgroup,972,-0.8,-2.2,2019,5064
Beneficiary,HPIQ.SBEN072,1,Private transport supplies and services,subgroup,892,-5.1,0.5,2019,5115
Beneficiary,HPIQ.SBEN072,2,Private transport supplies and services,subgroup,933,4.6,2.4,2019,5116
Beneficiary,HPIQ.SBEN072,3,Private transport supplies and services,subgroup,937,0.4,-0.8,2019,5117
Beneficiary,HPIQ.SBEN072,4,Private transport supplies and services,subgroup,950,1.4,1.1,2019,5118
Beneficiary,HPIQ.SBEN07202,1,Petrol,class,949,-7,0.1,2019,5169
Beneficiary,HPIQ.SBEN07202,2,Petrol,class,1007,6.1,3,2019,5170
Beneficiary,HPIQ.SBEN07202,3,Petrol,class,999,-0.8,-2.8,2019,5171
Beneficiary,HPIQ.SBEN07202,4,Petrol,class,1017,1.8,-0.3,2019,5172
Beneficiary,HPIQ.SBEN073,1,Passenger transport services,subgroup,944,-2,-3.3,2019,5223
Beneficiary,HPIQ.SBEN073,2,Passenger transport services,subgroup,917,-2.9,3.4,2019,5224
Beneficiary,HPIQ.SBEN073,3,Passenger transport services,subgroup,946,3.2,0.2,2019,5225
Beneficiary,HPIQ.SBEN073,4,Passenger transport services,subgroup,1008,6.6,4.7,2019,5226
Beneficiary,HPIQ.SBEN08,1,Communication,group,918,0.3,-0.2,2019,5277
Beneficiary,HPIQ.SBEN08,2,Communication,group,918,0,0.5,2019,5278
Beneficiary,HPIQ.SBEN08,3,Communication,group,908,-1.1,0,2019,5279
Beneficiary,HPIQ.SBEN08,4,Communication,group,896,-1.3,-2.1,2019,5280
Beneficiary,HPIQ.SBEN081,1,Postal services,subgroup,1207,0.2,5.4,2019,5331
Beneficiary,HPIQ.SBEN081,2,Postal services,subgroup,1209,0.2,5.7,2019,5332
Beneficiary,HPIQ.SBEN081,3,Postal services,subgroup,1226,1.4,1.9,2019,5333
Beneficiary,HPIQ.SBEN081,4,Postal services,subgroup,1226,0,1.7,2019,5334
Beneficiary,HPIQ.SBEN082,1,Telecommunication equipment,subgroup,382,-3.8,-24.1,2019,5385
Beneficiary,HPIQ.SBEN082,2,Telecommunication equipment,subgroup,341,-10.7,-24.9,2019,5386
Beneficiary,HPIQ.SBEN082,3,Telecommunication equipment,subgroup,330,-3.2,-20.1,2019,5387
Beneficiary,HPIQ.SBEN082,4,Telecommunication equipment,subgroup,327,-0.9,-17.6,2019,5388
Beneficiary,HPIQ.SBEN083,1,Telecommunication services,subgroup,933,0.4,0.2,2019,5439
Beneficiary,HPIQ.SBEN083,2,Telecommunication services,subgroup,936,0.3,1.1,2019,5440
Beneficiary,HPIQ.SBEN083,3,Telecommunication services,subgroup,925,-1.2,0.4,2019,5441
Beneficiary,HPIQ.SBEN083,4,Telecommunication services,subgroup,912,-1.4,-1.8,2019,5442
Beneficiary,HPIQ.SBEN09,1,Recreation and culture,group,981,-0.8,-0.6,2019,5493
Beneficiary,HPIQ.SBEN09,2,Recreation and culture,group,985,0.4,1.2,2019,5494
Beneficiary,HPIQ.SBEN09,3,Recreation and culture,group,990,0.5,0.8,2019,5495
Beneficiary,HPIQ.SBEN09,4,Recreation and culture,group,990,0,0.1,2019,5496
Beneficiary,HPIQ.SBEN091,1,Audio-visual and computing equipment,subgroup,616,-1.6,-6.8,2019,5547
Beneficiary,HPIQ.SBEN091,2,Audio-visual and computing equipment,subgroup,579,-6,-8.8,2019,5548
Beneficiary,HPIQ.SBEN091,3,Audio-visual and computing equipment,subgroup,580,0.2,-9.1,2019,5549
Beneficiary,HPIQ.SBEN091,4,Audio-visual and computing equipment,subgroup,570,-1.7,-8.9,2019,5550
Beneficiary,HPIQ.SBEN092,1,Major recreational and cultural equipment,subgroup,1122,0.8,3.4,2019,5601
Beneficiary,HPIQ.SBEN092,2,Major recreational and cultural equipment,subgroup,1101,-1.9,0.2,2019,5602
Beneficiary,HPIQ.SBEN092,3,Major recreational and cultural equipment,subgroup,1154,4.8,4.9,2019,5603
Beneficiary,HPIQ.SBEN092,4,Major recreational and cultural equipment,subgroup,1145,-0.8,2.9,2019,5604
Beneficiary,HPIQ.SBEN093,1,Other recreational equipment and supplies,subgroup,1005,-1.1,1.3,2019,5655
Beneficiary,HPIQ.SBEN093,2,Other recreational equipment and supplies,subgroup,1018,1.3,2.3,2019,5656
Beneficiary,HPIQ.SBEN093,3,Other recreational equipment and supplies,subgroup,1017,-0.1,0.9,2019,5657
Beneficiary,HPIQ.SBEN093,4,Other recreational equipment and supplies,subgroup,1019,0.2,0.3,2019,5658
Beneficiary,HPIQ.SBEN094,1,Recreational and cultural services,subgroup,1015,0,-2.4,2019,5709
Beneficiary,HPIQ.SBEN094,2,Recreational and cultural services,subgroup,1030,1.5,2.8,2019,5710
Beneficiary,HPIQ.SBEN094,3,Recreational and cultural services,subgroup,1043,1.3,3.5,2019,5711
Beneficiary,HPIQ.SBEN094,4,Recreational and cultural services,subgroup,1039,-0.4,2.4,2019,5712
Beneficiary,HPIQ.SBEN095,1,"Newspapers, books and stationery",subgroup,1132,-1.8,2.8,2019,5763
Beneficiary,HPIQ.SBEN095,2,"Newspapers, books and stationery",subgroup,1164,2.8,4,2019,5764
Beneficiary,HPIQ.SBEN095,3,"Newspapers, books and stationery",subgroup,1176,1,4.2,2019,5765
Beneficiary,HPIQ.SBEN095,4,"Newspapers, books and stationery",subgroup,1189,1.1,3.1,2019,5766
Beneficiary,HPIQ.SBEN096,1,Accommodation services,subgroup,1240,-0.3,6.5,2019,5817
Beneficiary,HPIQ.SBEN096,2,Accommodation services,subgroup,1269,2.3,7.4,2019,5818
Beneficiary,HPIQ.SBEN096,3,Accommodation services,subgroup,1273,0.3,7.2,2019,5819
Beneficiary,HPIQ.SBEN096,4,Accommodation services,subgroup,1294,1.6,4,2019,5820
Beneficiary,HPIQ.SBEN10,1,Education,group,994,0.8,0.9,2019,5871
Beneficiary,HPIQ.SBEN10,2,Education,group,994,0,0.8,2019,5872
Beneficiary,HPIQ.SBEN10,3,Education,group,1000,0.6,1.4,2019,5873
Beneficiary,HPIQ.SBEN10,4,Education,group,1000,0,1.4,2019,5874
Beneficiary,HPIQ.SBEN101,1,Early childhood education,subgroup,1092,0,1.3,2019,5925
Beneficiary,HPIQ.SBEN101,2,Early childhood education,subgroup,1092,0,0.3,2019,5926
Beneficiary,HPIQ.SBEN101,3,Early childhood education,subgroup,1148,5.1,5.1,2019,5927
Beneficiary,HPIQ.SBEN101,4,Early childhood education,subgroup,1148,0,5.1,2019,5928
Beneficiary,HPIQ.SBEN102,1,Primary and secondary education,subgroup,1158,0.3,0.3,2019,5979
Beneficiary,HPIQ.SBEN102,2,Primary and secondary education,subgroup,1158,0,0.3,2019,5980
Beneficiary,HPIQ.SBEN102,3,Primary and secondary education,subgroup,1158,0,0.3,2019,5981
Beneficiary,HPIQ.SBEN102,4,Primary and secondary education,subgroup,1158,0,0.3,2019,5982
Beneficiary,HPIQ.SBEN103,1,Tertiary and other post school education,subgroup,878,0.2,0.2,2019,6033
Beneficiary,HPIQ.SBEN103,2,Tertiary and other post school education,subgroup,878,0,0.2,2019,6034
Beneficiary,HPIQ.SBEN103,3,Tertiary and other post school education,subgroup,878,0,0.2,2019,6035
Beneficiary,HPIQ.SBEN103,4,Tertiary and other post school education,subgroup,878,0,0.2,2019,6036
Beneficiary,HPIQ.SBEN104,1,Other educational fees,subgroup,1170,4.7,4.7,2019,6087
Beneficiary,HPIQ.SBEN104,2,Other educational fees,subgroup,1170,0,4.7,2019,6088
Beneficiary,HPIQ.SBEN104,3,Other educational fees,subgroup,1170,0,4.7,2019,6089
Beneficiary,HPIQ.SBEN104,4,Other educational fees,subgroup,1170,0,4.7,2019,6090
Beneficiary,HPIQ.SBEN11,1,Miscellaneous goods and services,group,1077,0.3,3.4,2019,6141
Beneficiary,HPIQ.SBEN11,2,Miscellaneous goods and services,group,1088,1,3.3,2019,6142
Beneficiary,HPIQ.SBEN11,3,Miscellaneous goods and services,group,1092,0.4,3,2019,6143
Beneficiary,HPIQ.SBEN11,4,Miscellaneous goods and services,group,1103,1,2.7,2019,6144
Beneficiary,HPIQ.SBEN111,1,Personal care,subgroup,934,0.2,0.9,2019,6195
Beneficiary,HPIQ.SBEN111,2,Personal care,subgroup,933,-0.1,-0.1,2019,6196
Beneficiary,HPIQ.SBEN111,3,Personal care,subgroup,928,-0.5,1,2019,6197
Beneficiary,HPIQ.SBEN111,4,Personal care,subgroup,942,1.5,1.1,2019,6198
Beneficiary,HPIQ.SBEN113,1,Personal effects,subgroup,1077,0.8,2.4,2019,6249
Beneficiary,HPIQ.SBEN113,2,Personal effects,subgroup,1075,-0.2,0.8,2019,6250
Beneficiary,HPIQ.SBEN113,3,Personal effects,subgroup,1090,1.4,3.1,2019,6251
Beneficiary,HPIQ.SBEN113,4,Personal effects,subgroup,1234,13.2,15.5,2019,6252
Beneficiary,HPIQ.SBEN114,1,Insurance,subgroup,1201,1.5,7.6,2019,6303
Beneficiary,HPIQ.SBEN114,2,Insurance,subgroup,1225,2,7.6,2019,6304
Beneficiary,HPIQ.SBEN114,3,Insurance,subgroup,1241,1.3,6.6,2019,6305
Beneficiary,HPIQ.SBEN114,4,Insurance,subgroup,1249,0.6,5.6,2019,6306
Beneficiary,HPIQ.SBEN115,1,Credit services,subgroup,769,-10.8,-14.7,2019,6357
Beneficiary,HPIQ.SBEN115,2,Credit services,subgroup,766,-0.4,-11.2,2019,6358
Beneficiary,HPIQ.SBEN115,3,Credit services,subgroup,738,-3.7,-14.5,2019,6359
Beneficiary,HPIQ.SBEN115,4,Credit services,subgroup,726,-1.6,-15.8,2019,6360
Beneficiary,HPIQ.SBEN116,1,Other miscellaneous services,subgroup,1151,0.7,1.3,2019,6411
Beneficiary,HPIQ.SBEN116,2,Other miscellaneous services,subgroup,1161,0.9,1.7,2019,6412
Beneficiary,HPIQ.SBEN116,3,Other miscellaneous services,subgroup,1166,0.4,2,2019,6413
Beneficiary,HPIQ.SBEN116,4,Other miscellaneous services,subgroup,1173,0.6,2.6,2019,6414
Beneficiary,HPIQ.SBEN13,1,Interest payments,group,1102,-1.4,-1.7,2019,6465
Beneficiary,HPIQ.SBEN13,2,Interest payments,group,1091,-1,-3.2,2019,6466
Beneficiary,HPIQ.SBEN13,3,Interest payments,group,1065,-2.4,-4.8,2019,6467
Beneficiary,HPIQ.SBEN13,4,Interest payments,group,1038,-2.5,-7.2,2019,6468
Beneficiary,HPIQ.SBEN131,1,Interest payments,subgroup,1102,-1.4,-1.7,2019,6519
Beneficiary,HPIQ.SBEN131,2,Interest payments,subgroup,1091,-1,-3.2,2019,6520
Beneficiary,HPIQ.SBEN131,3,Interest payments,subgroup,1065,-2.4,-4.8,2019,6521
Beneficiary,HPIQ.SBEN131,4,Interest payments,subgroup,1038,-2.5,-7.2,2019,6522
Beneficiary,HPIQ.SBENA,1,All groups,All groups,1074,0.6,1.8,2019,6573
Beneficiary,HPIQ.SBENA,2,All groups,All groups,1082,0.7,2.1,2019,6574
Beneficiary,HPIQ.SBENA,3,All groups,All groups,1089,0.6,2,2019,6575
Beneficiary,HPIQ.SBENA,4,All groups,All groups,1093,0.4,2.3,2019,6576
Expenditure quintile 1 (low),HPIQ.SEQ101,1,Food,group,1028,1.1,0.8,2019,6627
Expenditure quintile 1 (low),HPIQ.SEQ101,2,Food,group,1029,0.1,0.8,2019,6628
Expenditure quintile 1 (low),HPIQ.SEQ101,3,Food,group,1044,1.5,1.5,2019,6629
Expenditure quintile 1 (low),HPIQ.SEQ101,4,Food,group,1042,-0.2,2.5,2019,6630
Expenditure quintile 1 (low),HPIQ.SEQ1011,1,Fruit and vegetables,subgroup,1063,4.4,-2.7,2019,6681
Expenditure quintile 1 (low),HPIQ.SEQ1011,2,Fruit and vegetables,subgroup,1044,-1.8,-5.1,2019,6682
Expenditure quintile 1 (low),HPIQ.SEQ1011,3,Fruit and vegetables,subgroup,1073,2.8,-5.2,2019,6683
Expenditure quintile 1 (low),HPIQ.SEQ1011,4,Fruit and vegetables,subgroup,1033,-3.7,1.5,2019,6684
Expenditure quintile 1 (low),HPIQ.SEQ1012,1,"Meat, poultry and fish",subgroup,1028,-0.2,2,2019,6735
Expenditure quintile 1 (low),HPIQ.SEQ1012,2,"Meat, poultry and fish",subgroup,1034,0.6,3,2019,6736
Expenditure quintile 1 (low),HPIQ.SEQ1012,3,"Meat, poultry and fish",subgroup,1066,3.1,6.4,2019,6737
Expenditure quintile 1 (low),HPIQ.SEQ1012,4,"Meat, poultry and fish",subgroup,1082,1.5,5,2019,6738
Expenditure quintile 1 (low),HPIQ.SEQ1013,1,Grocery food,subgroup,997,0.6,0.7,2019,6789
Expenditure quintile 1 (low),HPIQ.SEQ1013,2,Grocery food,subgroup,997,0,1.4,2019,6790
Expenditure quintile 1 (low),HPIQ.SEQ1013,3,Grocery food,subgroup,1004,0.7,1.7,2019,6791
Expenditure quintile 1 (low),HPIQ.SEQ1013,4,Grocery food,subgroup,1007,0.3,1.6,2019,6792
Expenditure quintile 1 (low),HPIQ.SEQ1014,1,Non-alcoholic beverages,subgroup,1026,0.9,1.3,2019,6843
Expenditure quintile 1 (low),HPIQ.SEQ1014,2,Non-alcoholic beverages,subgroup,1030,0.4,-0.5,2019,6844
Expenditure quintile 1 (low),HPIQ.SEQ1014,3,Non-alcoholic beverages,subgroup,1047,1.7,0.7,2019,6845
Expenditure quintile 1 (low),HPIQ.SEQ1014,4,Non-alcoholic beverages,subgroup,1032,-1.4,1.5,2019,6846
Expenditure quintile 1 (low),HPIQ.SEQ1015,1,Restaurant meals and ready-to-eat food,subgroup,1114,0.7,3.1,2019,6897
Expenditure quintile 1 (low),HPIQ.SEQ1015,2,Restaurant meals and ready-to-eat food,subgroup,1131,1.5,3.6,2019,6898
Expenditure quintile 1 (low),HPIQ.SEQ1015,3,Restaurant meals and ready-to-eat food,subgroup,1139,0.7,3.5,2019,6899
Expenditure quintile 1 (low),HPIQ.SEQ1015,4,Restaurant meals and ready-to-eat food,subgroup,1147,0.7,3.7,2019,6900
Expenditure quintile 1 (low),HPIQ.SEQ102,1,Alcoholic beverages and tobacco,group,1352,6,5.2,2019,6951
Expenditure quintile 1 (low),HPIQ.SEQ102,2,Alcoholic beverages and tobacco,group,1356,0.3,4.3,2019,6952
Expenditure quintile 1 (low),HPIQ.SEQ102,3,Alcoholic beverages and tobacco,group,1359,0.2,4.9,2019,6953
Expenditure quintile 1 (low),HPIQ.SEQ102,4,Alcoholic beverages and tobacco,group,1352,-0.5,6,2019,6954
Expenditure quintile 1 (low),HPIQ.SEQ1021,1,Alcoholic beverages,subgroup,1033,2.5,2.2,2019,7005
Expenditure quintile 1 (low),HPIQ.SEQ1021,2,Alcoholic beverages,subgroup,1040,0.7,0.2,2019,7006
Expenditure quintile 1 (low),HPIQ.SEQ1021,3,Alcoholic beverages,subgroup,1046,0.6,1.6,2019,7007
Expenditure quintile 1 (low),HPIQ.SEQ1021,4,Alcoholic beverages,subgroup,1033,-1.2,2.5,2019,7008
Expenditure quintile 1 (low),HPIQ.SEQ1022,1,Cigarettes and tobacco,subgroup,1625,8.7,7.4,2019,7059
Expenditure quintile 1 (low),HPIQ.SEQ1022,2,Cigarettes and tobacco,subgroup,1626,0.1,7.3,2019,7060
Expenditure quintile 1 (low),HPIQ.SEQ1022,3,Cigarettes and tobacco,subgroup,1626,0,7.4,2019,7061
