year,expenditures,protocol_id,index
2019,Major recreational and cultural equipment,Expenditure,1097
2019,Major recreational and cultural equipment,Expenditure,1074
2019,Audio-visual and computing equipment,Expenditure,553
2019,Audio-visual and computing equipment,Expenditure,554
2019,Accommodation services,Expenditure,1254
2019,Accommodation services,Expenditure,1177
2019,Accommodation services,Expenditure,1219
2019,Accommodation services,Expenditure,1338
2019,Interest payments,Expenditure,1149
2019,Fruit and vegetables,Expenditure,1063
2019,Fruit and vegetables,Expenditure,1044
2019,Telecommunication services,Expenditure,835
2019,Audio-visual and computing equipment,Expenditure,543
2019,Audio-visual and computing equipment,Expenditure,590
2019,Recreation and culture,Expenditure,1018
2019,Recreation and culture,Expenditure,1002
2019,Recreation and culture,Expenditure,995
2019,Recreation and culture,Expenditure,999
2019,Telecommunication services,Expenditure,850
2019,Education,Expenditure,1029
2019,Education,Expenditure,1029
2019,Education,Expenditure,1033
2019,Education,Expenditure,1033
2019,Telecommunication services,Expenditure,851
2019,Telecommunication services,Expenditure,857
2019,Telecommunication services,Expenditure,857
2019,Telecommunication equipment,Expenditure,344
2019,Telecommunication services,Expenditure,865
2019,Telecommunication services,Expenditure,872
2019,Telecommunication services,Expenditure,871
2019,Telecommunication equipment,Expenditure,356
2019,Telecommunication equipment,Expenditure,357
2019,Telecommunication equipment,Expenditure,368
2019,Telecommunication equipment,Expenditure,409
2019,Early childhood education,Expenditure,1088
2019,Early childhood education,Expenditure,1088
2019,Early childhood education,Expenditure,1139
2019,Early childhood education,Expenditure,1139
2019,Telecommunication equipment,Expenditure,346
2019,Telecommunication equipment,Expenditure,356
2019,Actual rentals for housing,Expenditure,1114
2019,Actual rentals for housing,Expenditure,1127
2019,Postal services,Expenditure,1198
2019,Postal services,Expenditure,1204
2019,Postal services,Expenditure,1203
2019,Postal services,Expenditure,1195
2019,Communication,Expenditure,789
2019,Communication,Expenditure,801
2019,Communication,Expenditure,809
2019,Primary and secondary education,Expenditure,1162
2019,Primary and secondary education,Expenditure,1162
2019,Primary and secondary education,Expenditure,1162
2019,Primary and secondary education,Expenditure,1162
2019,Actual rentals for housing,Expenditure,1137
2019,Actual rentals for housing,Expenditure,1148
2019,Insurance,Expenditure,1238
2019,Insurance,Expenditure,1220
2019,Communication,Expenditure,821
2019,Passenger transport services,Expenditure,964
2019,Passenger transport services,Expenditure,889
2019,Passenger transport services,Expenditure,860
2019,Passenger transport services,Expenditure,902
2019,Petrol,Expenditure,1021
2019,Petrol,Expenditure,1006
2019,Tertiary and other post school education,Expenditure,890
2019,Tertiary and other post school education,Expenditure,890
2019,Tertiary and other post school education,Expenditure,890
2019,Tertiary and other post school education,Expenditure,890
2019,Insurance,Expenditure,1197
2019,Personal effects,Expenditure,1096
2019,Telecommunication equipment,Expenditure,396
2019,Postal services,Expenditure,1221
2019,Petrol,Expenditure,1014
2019,Petrol,Expenditure,958
2019,Private transport supplies and services,Expenditure,981
2019,Private transport supplies and services,Expenditure,970
2019,Private transport supplies and services,Expenditure,969
2019,Private transport supplies and services,Expenditure,930
2019,Purchase of vehicles,Expenditure,956
2019,Other educational fees,Expenditure,1167
2019,Other educational fees,Expenditure,1167
2019,Other educational fees,Expenditure,1167
2019,Other educational fees,Expenditure,1167
2019,Postal services,Expenditure,1226
2019,Postal services,Expenditure,1231
2019,Postal services,Expenditure,1222
2019,Communication,Expenditure,763
2019,Purchase of vehicles,Expenditure,963
2019,Purchase of vehicles,Expenditure,966
2019,Purchase of vehicles,Expenditure,989
2019,Transport,Expenditure,971
2019,Transport,Expenditure,949
2019,Transport,Expenditure,942
2019,Transport,Expenditure,935
2019,Miscellaneous goods and services,Expenditure,1142
2019,Miscellaneous goods and services,Expenditure,1158
2019,Miscellaneous goods and services,Expenditure,1167
2019,Miscellaneous goods and services,Expenditure,1177
2019,Communication,Expenditure,775
2019,Actual rentals for housing,Expenditure,1114
2019,Actual rentals for housing,Expenditure,1127
2019,Actual rentals for housing,Expenditure,1137
2019,Hospital services,Expenditure,1174
2019,Hospital services,Expenditure,1165
2019,Hospital services,Expenditure,1151
2019,Hospital services,Expenditure,1148
2019,Out-patient services,Expenditure,1106
2019,Out-patient services,Expenditure,1101
2019,Out-patient services,Expenditure,1093
2019,Personal care,Expenditure,978
2019,Personal care,Expenditure,980
2019,Personal care,Expenditure,979
2019,Personal care,Expenditure,991
2019,Actual rentals for housing,Expenditure,1148
2019,Personal effects,Expenditure,1068
2019,Personal effects,Expenditure,1061
2019,Personal effects,Expenditure,1063
2019,Out-patient services,Expenditure,1089
2019,"Medical products, appliances and equipment",Expenditure,1010
2019,"Medical products, appliances and equipment",Expenditure,1002
2019,"Medical products, appliances and equipment",Expenditure,1008
2019,"Medical products, appliances and equipment",Expenditure,999
2019,Health,Expenditure,1075
2019,Health,Expenditure,1069
2019,Personal effects,Expenditure,1095
2019,Personal effects,Expenditure,1090
2019,Personal effects,Expenditure,1097
2019,Personal effects,Expenditure,1151
2019,Non-alcoholic beverages,Expenditure,1026
2019,Communication,Expenditure,784
2019,Communication,Expenditure,799
2019,Passenger transport services,Expenditure,946
2019,Health,Expenditure,1066
2019,Health,Expenditure,1060
2019,Other household supplies and services,Expenditure,1011
2019,Other household supplies and services,Expenditure,1010
2019,Other household supplies and services,Expenditure,1016
2019,Other household supplies and services,Expenditure,995
2019,Tools and equipment for house and garden,Expenditure,989
2019,Insurance,Expenditure,1233
2019,Insurance,Expenditure,1257
2019,Insurance,Expenditure,1274
2019,Insurance,Expenditure,1283
2019,Passenger transport services,Expenditure,869
2019,Passenger transport services,Expenditure,856
2019,Passenger transport services,Expenditure,877
2019,Petrol,Expenditure,1027
2019,Tools and equipment for house and garden,Expenditure,987
2019,Tools and equipment for house and garden,Expenditure,981
2019,Tools and equipment for house and garden,Expenditure,990
2019,"Glassware, tableware and household utensils",Expenditure,949
2019,"Glassware, tableware and household utensils",Expenditure,950
2019,"Glassware, tableware and household utensils",Expenditure,955
2019,"Glassware, tableware and household utensils",Expenditure,919
2019,Credit services,Expenditure,807
2019,Credit services,Expenditure,804
2019,Credit services,Expenditure,770
2019,Credit services,Expenditure,759
2019,Property maintenance,Expenditure,1130
2019,Property maintenance,Expenditure,1139
2019,Property maintenance,Expenditure,1149
2019,Property maintenance,Expenditure,1154
2019,Household appliances,Expenditure,1021
2019,Household appliances,Expenditure,1012
2019,Household appliances,Expenditure,1025
2019,Household appliances,Expenditure,1002
2019,Household textiles,Expenditure,1025
2019,Household textiles,Expenditure,1020
2019,Household textiles,Expenditure,1010
2019,Other miscellaneous services,Expenditure,1158
2019,Other miscellaneous services,Expenditure,1161
2019,Other miscellaneous services,Expenditure,1170
2019,Other miscellaneous services,Expenditure,1181
2019,Non-alcoholic beverages,Expenditure,1030
2019,Non-alcoholic beverages,Expenditure,1047
2019,Non-alcoholic beverages,Expenditure,1032
2019,Fruit and vegetables,Expenditure,1073
2019,Household textiles,Expenditure,958
2019,"Furniture, furnishings and floor coverings",Expenditure,1045
2019,"Furniture, furnishings and floor coverings",Expenditure,1047
2019,"Furniture, furnishings and floor coverings",Expenditure,1043
2019,"Furniture, furnishings and floor coverings",Expenditure,994
2019,Household contents and services,Expenditure,1016
2019,Household contents and services,Expenditure,1013
2019,Interest payments,Expenditure,1082
2019,Interest payments,Expenditure,1071
2019,Interest payments,Expenditure,1045
2019,Interest payments,Expenditure,1021
2019,Petrol,Expenditure,1009
2019,Petrol,Expenditure,1017
2019,Petrol,Expenditure,963
2019,Private transport supplies and services,Expenditure,1004
2019,Household contents and services,Expenditure,1015
2019,Household contents and services,Expenditure,985
2019,Electricity,Expenditure,1076
2019,Electricity,Expenditure,1077
2019,Electricity,Expenditure,1080
2019,Electricity,Expenditure,1075
2019,Household energy,Expenditure,1085
2019,Interest payments,Expenditure,1082
2019,Interest payments,Expenditure,1071
2019,Interest payments,Expenditure,1045
2019,Interest payments,Expenditure,1021
2019,Private transport supplies and services,Expenditure,991
2019,Private transport supplies and services,Expenditure,990
2019,Private transport supplies and services,Expenditure,953
2019,Property rates and related services,Expenditure,1225
2019,Household energy,Expenditure,1084
2019,Household energy,Expenditure,1085
2019,Household energy,Expenditure,1079
2019,Local authority rates and payments,Expenditure,1303
2019,Local authority rates and payments,Expenditure,1303
2019,Local authority rates and payments,Expenditure,1242
2019,Local authority rates and payments,Expenditure,1242
2019,All groups,Expenditure,1067
2019,All groups,Expenditure,1074
2019,All groups,Expenditure,1085
2019,All groups,Expenditure,1088
2019,Property rates and related services,Expenditure,1225
2019,Property rates and related services,Expenditure,1287
2019,Property rates and related services,Expenditure,1288
2019,Fruit and vegetables,Expenditure,1033
2019,Property rates and related services,Expenditure,1281
2019,Property rates and related services,Expenditure,1279
2019,Property rates and related services,Expenditure,1221
2019,Property rates and related services,Expenditure,1220
2019,Property maintenance,Expenditure,1167
2019,Property maintenance,Expenditure,1161
2019,Property maintenance,Expenditure,1150
2019,Food,Expenditure,1029
2019,Food,Expenditure,1032
2019,Food,Expenditure,1046
2019,Food,Expenditure,1041
2019,Food,Expenditure,1044
2019,Food,Expenditure,1042
2019,Personal care,Expenditure,1033
2019,Purchase of vehicles,Expenditure,934
2019,Property maintenance,Expenditure,1142
2019,Actual rentals for housing,Expenditure,1140
2019,Actual rentals for housing,Expenditure,1131
2019,Actual rentals for housing,Expenditure,1122
2019,Actual rentals for housing,Expenditure,1111
2019,Actual rentals for housing,Expenditure,1140
2019,Actual rentals for housing,Expenditure,1131
2019,Fruit and vegetables,Expenditure,1040
2019,Fruit and vegetables,Expenditure,1030
2019,Fruit and vegetables,Expenditure,1053
2019,Fruit and vegetables,Expenditure,1000
2019,Purchase of vehicles,Expenditure,942
2019,Purchase of vehicles,Expenditure,949
2019,Purchase of vehicles,Expenditure,966
2019,Transport,Expenditure,960
2019,Actual rentals for housing,Expenditure,1122
2019,Actual rentals for housing,Expenditure,1111
2019,Housing and household utilities,Expenditure,1158
2019,Housing and household utilities,Expenditure,1152
2019,Housing and household utilities,Expenditure,1134
2019,Housing and household utilities,Expenditure,1127
2019,Footwear,Expenditure,1047
2019,"Meat, poultry and fish",Expenditure,1019
2019,"Meat, poultry and fish",Expenditure,1024
2019,"Meat, poultry and fish",Expenditure,1058
2019,"Meat, poultry and fish",Expenditure,1072
2019,Transport,Expenditure,937
2019,Transport,Expenditure,935
2019,Local authority rates and payments,Expenditure,1240
2019,Local authority rates and payments,Expenditure,1240
2019,Footwear,Expenditure,1047
2019,Footwear,Expenditure,1054
2019,Footwear,Expenditure,1050
2019,Clothing,Expenditure,1004
2019,Clothing,Expenditure,991
2019,Clothing,Expenditure,996
2019,Clothing,Expenditure,990
2019,Grocery food,Expenditure,997
2019,Grocery food,Expenditure,998
2019,Grocery food,Expenditure,1005
2019,Grocery food,Expenditure,1007
2019,Local authority rates and payments,Expenditure,1303
2019,Local authority rates and payments,Expenditure,1303
2019,Personal care,Expenditure,1025
2019,Personal care,Expenditure,1022
2019,Clothing and footwear,Expenditure,1011
2019,Clothing and footwear,Expenditure,1001
2019,Clothing and footwear,Expenditure,1006
2019,Clothing and footwear,Expenditure,1000
2019,Cigarettes and tobacco,Expenditure,1637
